make_id,make,model_id,model,spec_id,spec
53,PEUGEOT,494,308,2969,CC PREMIUM
53,PEUGEOT,494,308,2624,FELINE
53,PEUGEOT,494,308,1065,BREAK COMFORT PACK
53,PEUGEOT,494,308,2620,ALLURE
53,PEUGEOT,494,308,4478,GT LINE
53,PEUGEOT,899,308 SW,3146,PREMIUM PACK
53,PEUGEOT,899,308 SW,3143,BREAK COMFORT
53,PEUGEOT,899,308 SW,3142,PREMIUM
53,PEUGEOT,899,308 SW,3139,STD
53,PEUGEOT,899,308 SW,3144,COMFORT
53,PEUGEOT,899,308 SW,3141,FELINE
53,PEUGEOT,491,406,2006,STD
53,PEUGEOT,492,407,1067,PREMIUM PACK
53,PEUGEOT,492,407,1276,CONFORT
53,PEUGEOT,492,407,1069,STD
53,PEUGEOT,492,407,1066,PREMIUM
53,PEUGEOT,492,407,1068,PREMIUM PACK GPS
53,PEUGEOT,492,407,1277,V6
53,PEUGEOT,966,408,3556,ACTIVE PLUS
53,PEUGEOT,966,408,3555,ACTIVE
53,PEUGEOT,966,408,3554,ACCESS
53,PEUGEOT,692,5008,2169,PREMIUM
53,PEUGEOT,692,5008,5070,GTL
53,PEUGEOT,692,5008,5214,GT LINE
53,PEUGEOT,692,5008,5088,ALLURE
53,PEUGEOT,692,5008,2168,STD
53,PEUGEOT,692,5008,5087,ACTIVE
53,PEUGEOT,692,5008,3073,PREMIUM W/VIDEO PACK
53,PEUGEOT,767,508,2626,ACCESS
53,PEUGEOT,767,508,4876,GT LINE
53,PEUGEOT,767,508,2625,ALLURE
53,PEUGEOT,767,508,2627,ACTIVE
53,PEUGEOT,493,607,1278,STD
53,PEUGEOT,493,607,1071,TOP
53,PEUGEOT,768,BOXER,2631,L4H3
53,PEUGEOT,768,BOXER,2630,L2H2
53,PEUGEOT,768,BOXER,2629,L1H1
53,PEUGEOT,1295,BUSINESS,5447,VAN
53,PEUGEOT,497,EXPERT,2009,STD
53,PEUGEOT,495,PARTNER,1070,STD
53,PEUGEOT,495,PARTNER,2628,COMBI
53,PEUGEOT,629,RCZ,3558,SPORT NAVIGATION
53,PEUGEOT,629,RCZ,3074,ATP
53,PEUGEOT,629,RCZ,3557,SPORT
53,PEUGEOT,629,RCZ,1084,STD
53,PEUGEOT,1296,TRAVELLER,5449,BUSINESS
53,PEUGEOT,1296,TRAVELLER,5448,VIP
55,PONTIAC,498,SOLSTICE,2010,STD
55,PONTIAC,684,WAVE,2084,STD
56,PORSCHE,1112,718 BOXSTER,5081,GTS
56,PORSCHE,1112,718 BOXSTER,4550,STD
56,PORSCHE,1112,718 BOXSTER,4551,S
56,PORSCHE,1126,718 CAYMAN,4637,S
56,PORSCHE,1126,718 CAYMAN,4636,STD
56,PORSCHE,1126,718 CAYMAN,5080,GTS
56,PORSCHE,501,911,605,CARRERA
56,PORSCHE,501,911,4964,TURBO S EXCLUSIVE
56,PORSCHE,501,911,602,GT2
56,PORSCHE,501,911,2581,CARRERA GTS
56,PORSCHE,501,911,610,GT3RS
56,PORSCHE,501,911,4376,CARRERA 4 BLACK EDITION
56,PORSCHE,501,911,2647,TARGA
56,PORSCHE,501,911,3621,50th ANNIVERSARY EDITION
56,PORSCHE,501,911,4309,TARGA 4GTS
56,PORSCHE,501,911,599,TARGA 4
56,PORSCHE,501,911,607,CARRERA 4
56,PORSCHE,501,911,601,TURBO
56,PORSCHE,501,911,609,GT3
56,PORSCHE,501,911,4375,CARRERA BLACK EDITION
56,PORSCHE,501,911,606,CARRERA S
56,PORSCHE,501,911,5082,CARRERA T
56,PORSCHE,501,911,595,STD
56,PORSCHE,501,911,603,PORTFOLIO
56,PORSCHE,501,911,2582,CARRERA 4GTS
56,PORSCHE,501,911,611,CLASSIC
56,PORSCHE,501,911,2648,GT2 RS
56,PORSCHE,501,911,2093,TURBO S
56,PORSCHE,501,911,600,TARGA 4S
56,PORSCHE,501,911,608,CARRERA 4S
56,PORSCHE,980,918,3626,SPYDER
56,PORSCHE,980,918,3627,SPYDER WEISSACH
56,PORSCHE,912,9FF,3214,STD
56,PORSCHE,499,BOXSTER,4264,DESIGN EDITION 2
56,PORSCHE,499,BOXSTER,591,S
56,PORSCHE,499,BOXSTER,4373,SPYDER
56,PORSCHE,499,BOXSTER,2646,RS SPYDER
56,PORSCHE,499,BOXSTER,590,STD
56,PORSCHE,499,BOXSTER,2863,S BLACK EDITION
56,PORSCHE,499,BOXSTER,4374,BLACK EDITION
56,PORSCHE,499,BOXSTER,4086,GTS
56,PORSCHE,844,CARRERA GT,2864,STD
56,PORSCHE,502,CAYENNE,5100,S DIESEL PLATINUM EDITION
56,PORSCHE,502,CAYENNE,613,S
56,PORSCHE,502,CAYENNE,1262,TURBO
56,PORSCHE,502,CAYENNE,2578,S E-HYBRID
56,PORSCHE,502,CAYENNE,615,TRANSYBERIA
56,PORSCHE,502,CAYENNE,5099,S PLATINUM EDITION
56,PORSCHE,502,CAYENNE,612,STD
56,PORSCHE,502,CAYENNE,2650,TURBO S
56,PORSCHE,502,CAYENNE,3623,DIESEL PLATINUM EDITION
56,PORSCHE,502,CAYENNE,5101,S E-HYBRID PLATINUM EDITION
56,PORSCHE,502,CAYENNE,2577,DIESEL
56,PORSCHE,502,CAYENNE,614,GTS
56,PORSCHE,502,CAYENNE,3622,PLATINUM EDITION
56,PORSCHE,502,CAYENNE,2579,S DIESEL
56,PORSCHE,500,CAYMAN,594,SPORT
56,PORSCHE,500,CAYMAN,2573,S BLACK EDITION
56,PORSCHE,500,CAYMAN,4253,GT4
56,PORSCHE,500,CAYMAN,593,S
56,PORSCHE,500,CAYMAN,2572,R
56,PORSCHE,500,CAYMAN,592,STD
56,PORSCHE,500,CAYMAN,3966,GTS
56,PORSCHE,967,CAYMAN 987,3563,STD
56,PORSCHE,974,MACAN,3601,S
56,PORSCHE,974,MACAN,4604,STD
56,PORSCHE,974,MACAN,3603,TURBO
56,PORSCHE,974,MACAN,4528,GTS
56,PORSCHE,974,MACAN,5098,TURBO PERFORMANCE PACK
56,PORSCHE,974,MACAN,3602,S DIESEL
56,PORSCHE,503,PANAMERA,5084,4 EXECUTIVE
56,PORSCHE,503,PANAMERA,5092,4 E-HYBRID SPORT TURISMO
56,PORSCHE,503,PANAMERA,2011,STD
56,PORSCHE,503,PANAMERA,2576,S HYBRID
56,PORSCHE,503,PANAMERA,5097,TURBO SPORT TURISMO
56,PORSCHE,503,PANAMERA,618,TURBO
56,PORSCHE,503,PANAMERA,5086,4S SPORT TURISMO
56,PORSCHE,503,PANAMERA,5094,TURBO S E-HYBRID EXECUTIVE
56,PORSCHE,503,PANAMERA,3501,4S EXECUTIVE
56,PORSCHE,503,PANAMERA,5091,4 E-HYBRID EXECUTIVE
56,PORSCHE,503,PANAMERA,2575,GTS
56,PORSCHE,503,PANAMERA,4378,4 EDITION
56,PORSCHE,503,PANAMERA,1717,TURBO S
56,PORSCHE,503,PANAMERA,617,4S
56,PORSCHE,503,PANAMERA,5085,4 SPORT TURISMO
56,PORSCHE,503,PANAMERA,5093,TURBO S E-HYBRID
56,PORSCHE,503,PANAMERA,3625,TURBO S EXECUTIVE
56,PORSCHE,503,PANAMERA,5090,4 E-HYBRID
56,PORSCHE,503,PANAMERA,2574,DIESEL
56,PORSCHE,503,PANAMERA,4377,EDITION
56,PORSCHE,503,PANAMERA,1716,4
56,PORSCHE,503,PANAMERA,5095,TURBO S E-HYBRID SP TURISMO
56,PORSCHE,503,PANAMERA,3502,TURBO EXECUTIVE
56,PORSCHE,503,PANAMERA,616,S
78,PROTON,786,GEN-2,2724,BASELINE
78,PROTON,786,GEN-2,2725,MIDLINE
78,PROTON,788,PERSONA,2723,MIDLINE
78,PROTON,788,PERSONA,2722,BASELINE
78,PROTON,787,SAGA,2721,MIDLINE
92,RAM,976,1500,4219,SLT SPORT
92,RAM,976,1500,4347,SLT POWER WAGON
92,RAM,976,1500,5426,GRAND LARAMIE
92,RAM,976,1500,4634,ST
92,RAM,976,1500,4408,SLT URBAN CRUISER
92,RAM,976,1500,4521,SLT HIGHLINE
92,RAM,976,1500,5014,SLT LX BIG HORN
92,RAM,976,1500,4349,SLT CREW RAID
92,RAM,976,1500,4218,SLT LOW RIDER
92,RAM,976,1500,5115,SPORT
92,RAM,976,1500,5425,REBEL 1
92,RAM,976,1500,3822,SLT RAID
92,RAM,976,1500,3612,SLT QUAD
92,RAM,976,1500,5013,SLT LX
92,RAM,976,1500,4220,LARAMIE
92,RAM,976,1500,4348,SLT QUAD RAID
92,RAM,976,1500,3609,SLT
92,RAM,976,1500,5010,REBEL
92,RAM,976,1500,5427,LIMITED
92,RAM,976,1500,4635,ST QUAD
92,RAM,976,1500,4866,LONGHORN CREW
92,RAM,976,1500,4728,ST RAID
92,RAM,976,1500,3611,SLT CREW
92,RAM,1051,2500,4221,LARAMIE
92,RAM,977,LARAMIE,3613,CREW
92,RAM,977,LARAMIE,3610,STD
92,RAM,995,QUAD CAB,3770,STD
57,RENAULT,510,ALPINE,2013,STD
57,RENAULT,1053,CAPTUR,4229,PE
57,RENAULT,1053,CAPTUR,4231,LE
57,RENAULT,1053,CAPTUR,4230,SE
57,RENAULT,504,CLIO,2921,RS 200
57,RENAULT,504,CLIO,1250,STD
57,RENAULT,504,CLIO,2924,RS 182
57,RENAULT,504,CLIO,3131,V6
57,RENAULT,504,CLIO,620,CAMPUS
57,RENAULT,504,CLIO,2923,RS 197
57,RENAULT,504,CLIO,619,CLASSIC
57,RENAULT,504,CLIO,1251,SPORT
57,RENAULT,504,CLIO,2925,RS 172
57,RENAULT,1302,DOKKER,5585,STD
57,RENAULT,773,DUSTER,2684,SE
57,RENAULT,773,DUSTER,4993,LE LTH
57,RENAULT,773,DUSTER,2683,PE
57,RENAULT,773,DUSTER,4992,LE
57,RENAULT,773,DUSTER,2685,SE+
57,RENAULT,773,DUSTER,2682,STD
57,RENAULT,509,ESPACE,1258,TURBO
57,RENAULT,509,ESPACE,2012,STD
57,RENAULT,780,FLUENCE,2711,LE
57,RENAULT,780,FLUENCE,2759,LE PLUS
57,RENAULT,780,FLUENCE,2710,SE
57,RENAULT,780,FLUENCE,2712,LIMITED SPORT
57,RENAULT,780,FLUENCE,2709,PE
57,RENAULT,508,GRAND SCENIC,1257,STD
57,RENAULT,511,KANGOO,622,STD
57,RENAULT,516,KOLEOS,2746,PE
57,RENAULT,516,KOLEOS,4155,LE
57,RENAULT,516,KOLEOS,2016,STD
57,RENAULT,516,KOLEOS,2748,TOP
57,RENAULT,516,KOLEOS,2747,MID
57,RENAULT,516,KOLEOS,4465,SE
57,RENAULT,506,LAGUNA,1253,STD
57,RENAULT,506,LAGUNA,1254,TURBO
57,RENAULT,515,LOGAN,2015,STD
57,RENAULT,505,MEGANE,2930,RS R26
57,RENAULT,505,MEGANE,5566,GT
57,RENAULT,505,MEGANE,621,STD
57,RENAULT,505,MEGANE,2927,RS 230
57,RENAULT,505,MEGANE,5487,LE PREMIUM
57,RENAULT,505,MEGANE,2739,PE
57,RENAULT,505,MEGANE,2929,RS 250 TROPHY
57,RENAULT,505,MEGANE,1252,SPORT
57,RENAULT,505,MEGANE,2926,RS 225
57,RENAULT,505,MEGANE,2742,LE
57,RENAULT,505,MEGANE,2753,PE PLUS
57,RENAULT,505,MEGANE,2931,RS R26.R
57,RENAULT,505,MEGANE,2928,RS 250
57,RENAULT,505,MEGANE,5488,RS
57,RENAULT,505,MEGANE,2741,SE
57,RENAULT,505,MEGANE,2749,CC
57,RENAULT,513,SAFRANE,2743,PE
57,RENAULT,513,SAFRANE,1255,STD
57,RENAULT,513,SAFRANE,2745,LE
57,RENAULT,513,SAFRANE,2744,SE
57,RENAULT,683,SANDERO,2083,STD
57,RENAULT,507,SCENIC,1256,STD
57,RENAULT,514,SYMBOL,4317,PE
57,RENAULT,514,SYMBOL,4319,LE
57,RENAULT,514,SYMBOL,2014,STD
57,RENAULT,514,SYMBOL,4318,SE
57,RENAULT,1161,TALISMAN,4746,190TCE SE
57,RENAULT,1161,TALISMAN,4745,SE
57,RENAULT,1161,TALISMAN,4976,190TCE LE +VT
57,RENAULT,1161,TALISMAN,4747,190TCE LE
57,RENAULT,1161,TALISMAN,4744,PE
57,RENAULT,512,TRAFIC,623,STD
57,RENAULT,512,TRAFIC,2766,HIGH ROOF
57,RENAULT,1036,TWIZY,4154,STD
57,RENAULT,1132,ZOE,5490,INTENS
57,RENAULT,1132,ZOE,5489,LIFE
57,RENAULT,1132,ZOE,4651,STD
59,ROLLS ROYCE,1260,CORNICHE,5319,C0NVERTIBLE
59,ROLLS ROYCE,1277,CULLINAN,5382,STD
59,ROLLS ROYCE,1149,DAWN,4682,STD
59,ROLLS ROYCE,743,GHOST,3337,SWB
59,ROLLS ROYCE,743,GHOST,3201,ONE THOUSAND AND ONE NIGHTS
59,ROLLS ROYCE,743,GHOST,3237,FIRNAS MOTIF
59,ROLLS ROYCE,743,GHOST,2387,STD
59,ROLLS ROYCE,743,GHOST,5385,EWB
59,ROLLS ROYCE,743,GHOST,3335,EXTENDED
59,ROLLS ROYCE,743,GHOST,3853,HOME OF RR COLLECTION
59,ROLLS ROYCE,743,GHOST,4022,Short
59,ROLLS ROYCE,518,PHANTOM,3191,COUPE
59,ROLLS ROYCE,518,PHANTOM,3200,AVIATOR COUPE
59,ROLLS ROYCE,518,PHANTOM,1236,STD
59,ROLLS ROYCE,518,PHANTOM,3192,COUPE DROPHEAD
59,ROLLS ROYCE,518,PHANTOM,3238,EWB
59,ROLLS ROYCE,518,PHANTOM,4321,WATERSPEED
59,ROLLS ROYCE,1048,SILVER SERAPH,4209,STD
59,ROLLS ROYCE,1047,SILVER SPUR,4208,STD
59,ROLLS ROYCE,931,WRAITH,3336,STD
58,ROVER,517,75,2017,STD
60,SAAB,519,03-Sep,626,AERO
60,SAAB,519,03-Sep,2018,STD
60,SAAB,519,03-Sep,3361,CABRIOLET
60,SAAB,519,03-Sep,625,VECTOR
60,SAAB,519,03-Sep,1233,TURBO
60,SAAB,519,03-Sep,624,LINEAR
60,SAAB,520,05-Sep,2019,STD
60,SAAB,520,05-Sep,629,AERO
60,SAAB,520,05-Sep,1234,TURBO
60,SAAB,520,05-Sep,628,VECTOR
60,SAAB,520,05-Sep,627,LINEAR
60,SAAB,937,07-Sep,3354,STD
60,SAAB,521,9-7X,3905,AERO
60,SAAB,521,9-7X,1235,STD
75,SATURN,723,SKY,2285,RED LINE
61,SEAT,528,ALHAMBRA,653,STD
61,SEAT,528,ALHAMBRA,4466,STYLE
61,SEAT,522,ALTEA,634,FR
61,SEAT,522,ALTEA,1221,TURBO
61,SEAT,522,ALTEA,631,REFERENCE
61,SEAT,522,ALTEA,633,SPORT
61,SEAT,522,ALTEA,1220,STD
61,SEAT,522,ALTEA,630,FASTRACK
61,SEAT,522,ALTEA,635,FREETRACK
61,SEAT,522,ALTEA,632,STYLANCE
61,SEAT,529,ALTEA XL,2021,STD
61,SEAT,529,ALTEA XL,655,STYLANCE
61,SEAT,529,ALTEA XL,3938,STYLE
61,SEAT,529,ALTEA XL,654,REFERENCE
61,SEAT,529,ALTEA XL,656,SPORT UP
61,SEAT,527,AROSA,2020,STD
61,SEAT,523,CORDOBA,637,STYLANCE
61,SEAT,523,CORDOBA,636,REFERENCE
61,SEAT,523,CORDOBA,638,SPORT
61,SEAT,523,CORDOBA,1219,STD
61,SEAT,1170,EXEO,4799,STD
61,SEAT,524,IBIZA,642,FR
61,SEAT,524,IBIZA,639,REFERENCE
61,SEAT,524,IBIZA,1215,STD
61,SEAT,524,IBIZA,641,SPORT
61,SEAT,524,IBIZA,3937,STYLE
61,SEAT,524,IBIZA,643,CUPRA
61,SEAT,524,IBIZA,640,STYLANCE
61,SEAT,525,LEON,2999,REFERENCE TOP
61,SEAT,525,LEON,2998,REFERENCE BASE
61,SEAT,525,LEON,645,SPORT
61,SEAT,525,LEON,1216,STD
61,SEAT,525,LEON,3000,STYLE BASE
61,SEAT,525,LEON,3006,R BASE
61,SEAT,525,LEON,647,SPORT UP
61,SEAT,525,LEON,3004,FR BASE
61,SEAT,525,LEON,1218,TURBO FR
61,SEAT,525,LEON,644,REFERENCE
61,SEAT,525,LEON,3002,STYLE TOP
61,SEAT,525,LEON,649,CUPRA
61,SEAT,525,LEON,3003,FR BASE
61,SEAT,525,LEON,3007,R TOP
61,SEAT,525,LEON,3005,FR TOP
61,SEAT,525,LEON,646,STYLANCE
61,SEAT,525,LEON,1217,TURBO
61,SEAT,525,LEON,3001,STYLE MID
61,SEAT,525,LEON,648,FR
61,SEAT,526,TOLEDO,650,REFERENCE
61,SEAT,526,TOLEDO,652,SPORT UP
61,SEAT,526,TOLEDO,1223,TURBO
61,SEAT,526,TOLEDO,651,STYLANCE
61,SEAT,526,TOLEDO,1222,STD
62,SKODA,531,FABIA,2592,vRS
62,SKODA,531,FABIA,4395,AMBITION
62,SKODA,531,FABIA,5450,STYLE
62,SKODA,531,FABIA,2605,ELEGANCE
62,SKODA,531,FABIA,2591,MONTE CARLO
62,SKODA,531,FABIA,2604,AMBIENTE
62,SKODA,531,FABIA,663,STD
62,SKODA,531,FABIA,5451,CONCEPT COLOR
62,SKODA,531,FABIA,2590,ACTIVE
62,SKODA,531,FABIA,2606,CLASSIC
62,SKODA,1211,KODIAQ,5052,AMBITION
62,SKODA,1211,KODIAQ,5053,STYLE
62,SKODA,532,OCTAVIA,2608,COMBI
62,SKODA,532,OCTAVIA,667,STD
62,SKODA,532,OCTAVIA,4581,VRS EXTREME
62,SKODA,532,OCTAVIA,3791,AMBITION
62,SKODA,532,OCTAVIA,664,AMBIENTE
62,SKODA,532,OCTAVIA,1213,TURBO
62,SKODA,532,OCTAVIA,2594,AMBITION LUX
62,SKODA,532,OCTAVIA,666,ELEGANCE
62,SKODA,532,OCTAVIA,4580,STYLE PLUS
62,SKODA,532,OCTAVIA,3790,ELEGANCE PLUS
62,SKODA,532,OCTAVIA,2593,AMBITION COMFORT
62,SKODA,532,OCTAVIA,2609,COMBI TOUR
62,SKODA,532,OCTAVIA,665,CHOICE
62,SKODA,532,OCTAVIA,4579,STYLE
62,SKODA,532,OCTAVIA,2595,vRS
62,SKODA,532,OCTAVIA,2603,TOUR
62,SKODA,1133,RAPID,4653,STYLE
62,SKODA,534,ROOMSTER,672,STD
62,SKODA,534,ROOMSTER,2610,COMFORT
62,SKODA,534,ROOMSTER,2612,STYLE
62,SKODA,534,ROOMSTER,2611,AMBIENTE
62,SKODA,533,SUPERB,2600,L&K
62,SKODA,533,SUPERB,2602,COMFORT
62,SKODA,533,SUPERB,669,CHOICE
62,SKODA,533,SUPERB,2599,LIMO
62,SKODA,533,SUPERB,671,STD
62,SKODA,533,SUPERB,2601,AMBITION
62,SKODA,533,SUPERB,668,AMBIENTE
62,SKODA,533,SUPERB,2598,COMBI
62,SKODA,533,SUPERB,1214,TURBO
62,SKODA,533,SUPERB,670,ELEGANCE
62,SKODA,766,YETI,2597,ADVENTURE
62,SKODA,766,YETI,4392,CITY
62,SKODA,766,YETI,4937,AMBITION
62,SKODA,766,YETI,4394,ACTIVE
62,SKODA,766,YETI,2596,COMFORT
62,SKODA,766,YETI,4393,OUTDOOR
72,SMART,701,ForTwo,2205,STD
89,SPYKER,904,C8,3170,AILERON
89,SPYKER,904,C8,3175,LAVIOLETTE LM85
89,SPYKER,904,C8,3172,LAVIOLETTE
89,SPYKER,904,C8,3177,ROADSTER
89,SPYKER,904,C8,3174,SPYDER T
89,SPYKER,904,C8,3171,AILERON SPYDER
89,SPYKER,904,C8,3168,STD
89,SPYKER,904,C8,3176,LATURBIE
89,SPYKER,904,C8,3173,SPYDER
91,SRT,975,VIPER,4727,ACR
91,SRT,975,VIPER,3607,GTS
91,SRT,975,VIPER,4399,STD
91,SRT,975,VIPER,4726,GT
63,SSANGYONG,536,ACTYON,3345,SPORT 4WD
63,SSANGYONG,536,ACTYON,3344,SPORT 2WD
63,SSANGYONG,536,ACTYON,674,TOP
63,SSANGYONG,536,ACTYON,1209,STD
63,SSANGYONG,536,ACTYON,673,BASE
63,SSANGYONG,535,CHAIRMAN,3836,LWB
63,SSANGYONG,535,CHAIRMAN,2023,STD
63,SSANGYONG,934,KORANDO,3347,DLX
63,SSANGYONG,934,KORANDO,3346,S
63,SSANGYONG,537,KYRON,675,BASE
63,SSANGYONG,537,KYRON,1210,STD
63,SSANGYONG,537,KYRON,676,TOP
63,SSANGYONG,538,REXTON,677,BASE
63,SSANGYONG,538,REXTON,3349,W DLX
63,SSANGYONG,538,REXTON,3348,W S
63,SSANGYONG,538,REXTON,678,TOP
63,SSANGYONG,538,REXTON,1211,STD
63,SSANGYONG,539,RODIUS,1212,STD
63,SSANGYONG,1099,TIVOLI,4472,DLX
63,SSANGYONG,1099,TIVOLI,4471,STD
64,SUBARU,916,BRZ,3225,STD
64,SUBARU,916,BRZ,4175,PREMIUM
64,SUBARU,635,FORESTER,2358,TOP
64,SUBARU,635,FORESTER,4367,SPORT
64,SUBARU,635,FORESTER,1206,STD
64,SUBARU,635,FORESTER,2357,MID
64,SUBARU,635,FORESTER,4366,PREMIUM
64,SUBARU,543,IMPREZA,1202,STD
64,SUBARU,543,IMPREZA,1204,WRX-STi  TOP
64,SUBARU,543,IMPREZA,689,TOP
64,SUBARU,543,IMPREZA,1203,WRX  TOP
64,SUBARU,543,IMPREZA,2337,WRX-STi   STD
64,SUBARU,542,LEGACY,686,MID
64,SUBARU,542,LEGACY,2359,SPORT
64,SUBARU,542,LEGACY,1205,STD
64,SUBARU,542,LEGACY,4370,R-S
64,SUBARU,542,LEGACY,687,TOP
64,SUBARU,542,LEGACY,2360,GT
64,SUBARU,542,LEGACY,4369,PREMIUM
64,SUBARU,541,OUTBACK,4368,R-S
64,SUBARU,541,OUTBACK,683,MID
64,SUBARU,541,OUTBACK,682,STD
64,SUBARU,541,OUTBACK,684,TOP
64,SUBARU,544,TRIBECA,1208,STD
64,SUBARU,544,TRIBECA,690,TOP
64,SUBARU,1000,WRX,3834,STD
64,SUBARU,1000,WRX,4371,STI PREMIUM
64,SUBARU,1000,WRX,3835,STI
64,SUBARU,1000,WRX,4930,SPORT
64,SUBARU,774,XV,2689,PREMIUM
64,SUBARU,774,XV,2688,STD
65,SUZUKI,554,ALTO,701,DLX
65,SUZUKI,554,ALTO,1427,STD
65,SUZUKI,556,APV,2545,PANEL
65,SUZUKI,556,APV,2547,GLX- DELUXE
65,SUZUKI,556,APV,1433,STD
65,SUZUKI,556,APV,3109,GA
65,SUZUKI,556,APV,2546,COMMERCIAL
65,SUZUKI,550,BALENO,4804,GLX
65,SUZUKI,550,BALENO,2024,STD
65,SUZUKI,550,BALENO,4803,GL
65,SUZUKI,555,CELERIO,702,BASE
65,SUZUKI,555,CELERIO,1428,STD
65,SUZUKI,555,CELERIO,704,GLX
65,SUZUKI,555,CELERIO,4458,GL
65,SUZUKI,555,CELERIO,703,TOP
65,SUZUKI,555,CELERIO,705,GA
65,SUZUKI,1050,CIAZ,4212,GL
65,SUZUKI,1050,CIAZ,4388,GLX
65,SUZUKI,1003,ERTIGA,3874,GLX
65,SUZUKI,1003,ERTIGA,3873,GL
65,SUZUKI,549,GRAND VITARA,696,JLX
65,SUZUKI,549,GRAND VITARA,1435,STD
65,SUZUKI,549,GRAND VITARA,695,JX
65,SUZUKI,549,GRAND VITARA,3913,DLX
65,SUZUKI,549,GRAND VITARA,697,JLX-EW
65,SUZUKI,551,IGNIS,4939,GLX
65,SUZUKI,551,IGNIS,1429,STD
65,SUZUKI,548,JIMNY,694,STD
65,SUZUKI,548,JIMNY,3914,JLX AW
65,SUZUKI,548,JIMNY,2544,JXL
65,SUZUKI,755,KIZASHI,2548,STD
65,SUZUKI,755,KIZASHI,4459,SPORT
65,SUZUKI,547,LIANA,1430,STD
65,SUZUKI,552,PICK UP,2025,STD
65,SUZUKI,546,SWIFT,2991,SPORT
65,SUZUKI,546,SWIFT,1431,STD
65,SUZUKI,546,SWIFT,2542,GL SE
65,SUZUKI,546,SWIFT,4389,GL+
65,SUZUKI,546,SWIFT,693,GA
65,SUZUKI,546,SWIFT,692,GL
65,SUZUKI,546,SWIFT,2543,GLX
65,SUZUKI,888,SWIFT DZIRE,3112,GLX
65,SUZUKI,888,SWIFT DZIRE,3111,GL
65,SUZUKI,553,SX4,699,BASE
65,SUZUKI,553,SX4,1432,STD
65,SUZUKI,1089,SX4 S-CROSS,4460,GL+
65,SUZUKI,1105,VITARA,4513,GLX+
65,SUZUKI,1105,VITARA,4512,GLX
65,SUZUKI,545,XL7,691,TOP
65,SUZUKI,545,XL7,1436,STD
66,TATA,557,LP613,2026,STD
104,TESLA,1181,MODEL S,5453,100D
104,TESLA,1181,MODEL S,4905,75D
104,TESLA,1181,MODEL S,5038,75
104,TESLA,1181,MODEL S,5040,P85D
104,TESLA,1181,MODEL S,4904,90D
104,TESLA,1181,MODEL S,4906,60D
104,TESLA,1181,MODEL S,5039,P 85D
104,TESLA,1181,MODEL S,4903,P100D
104,TESLA,1180,MODEL X,4900,90D
104,TESLA,1180,MODEL X,4902,P100D
104,TESLA,1180,MODEL X,4899,75D
104,TESLA,1180,MODEL X,4901,100D
67,TOYOTA,775,86,2693,MID
67,TOYOTA,775,86,4147,VT TRD AERO PK
67,TOYOTA,775,86,3547,VTX
67,TOYOTA,775,86,4144,GT TRD SPORT PK
67,TOYOTA,775,86,3544,GT
67,TOYOTA,775,86,4149,VTX TRD AERO PK
67,TOYOTA,775,86,2692,STD
67,TOYOTA,775,86,4146,GTX TRD SPORT PK
67,TOYOTA,775,86,3546,VT
67,TOYOTA,775,86,4143,GT TRD AERO PK
67,TOYOTA,775,86,2694,TOP
67,TOYOTA,775,86,4148,VT TRD SPORT PK
67,TOYOTA,775,86,4145,GTX TRD AERO PK
67,TOYOTA,775,86,3545,GTX
67,TOYOTA,775,86,4150,VTX TRD SPORT PK
67,TOYOTA,964,ALPHARD,3534,LIMITED
67,TOYOTA,964,ALPHARD,3533,STD
67,TOYOTA,570,AURION,826,TOURING
67,TOYOTA,570,AURION,3016,SE
67,TOYOTA,570,AURION,2686,SPORT
67,TOYOTA,570,AURION,828,TOP
67,TOYOTA,570,AURION,2035,STD
67,TOYOTA,570,AURION,3843,LIMITED
67,TOYOTA,570,AURION,3015,GRANDE NAVI
67,TOYOTA,570,AURION,827,MID
67,TOYOTA,570,AURION,2687,GRANDE
67,TOYOTA,570,AURION,4142,SPORT TRD
67,TOYOTA,570,AURION,829,TOP LTH
67,TOYOTA,562,AVALON,4889,XLE
67,TOYOTA,562,AVALON,2030,STD
67,TOYOTA,562,AVALON,745,BASE
67,TOYOTA,562,AVALON,3277,S
67,TOYOTA,562,AVALON,4891,LIMITED PREMIUM
67,TOYOTA,562,AVALON,2992,LIMITED
67,TOYOTA,562,AVALON,747,EXCLUSIVE
67,TOYOTA,562,AVALON,3279,SE+
67,TOYOTA,562,AVALON,4890,XLE TOURING
67,TOYOTA,562,AVALON,746,TOP
67,TOYOTA,562,AVALON,3278,SE
67,TOYOTA,1002,AVANZA,3868,SE
67,TOYOTA,1002,AVANZA,5372,GLX
67,TOYOTA,1002,AVANZA,4204,GLS
67,TOYOTA,561,CAMRY,3842,S+
67,TOYOTA,561,CAMRY,735,GRANDE LTH
67,TOYOTA,561,CAMRY,743,EXCLUSIVE
67,TOYOTA,561,CAMRY,2342,TOURING PLUS
67,TOYOTA,561,CAMRY,2438,S
67,TOYOTA,561,CAMRY,732,GRANDE
67,TOYOTA,561,CAMRY,740,BASE
67,TOYOTA,561,CAMRY,4205,RZ
67,TOYOTA,561,CAMRY,3477,LIMITED
67,TOYOTA,561,CAMRY,4886,GL LIMITED
67,TOYOTA,561,CAMRY,737,GL
67,TOYOTA,561,CAMRY,3128,ROYAL EDITION
